channelId,id,title,publishedAt,categoryId,channelTitle,duration,viewCount,likeCount,dislikeCount,commentCount
UCdvJpfFLFt8mpGqX-4790Fw,PBc04T8SRdM,8번 섞으면 안섞인다고??? 사실일까???? 카드마술의 놀라움 |마술배우기렉쳐노트,2020-11-26T06:23:55Z,24,렉쳐노트마술배우기,PT6M7S,7071,132.0,3.0,45.0
UCdvJpfFLFt8mpGqX-4790Fw,eQwEJEphxh4,마술도구 트레일러 - 링 인 더 벨,2020-11-23T03:50:09Z,24,렉쳐노트마술배우기,PT3M50S,2243,40.0,0.0,10.0
UCdvJpfFLFt8mpGqX-4790Fw,trz-0QU0XDM,마술배우기 - 웜마? 바뀌였어? 당신도 할 수 있는 카드마술! 마술해법,2020-11-19T07:29:01Z,24,렉쳐노트마술배우기,PT7M55S,6507,140.0,2.0,37.0
UCdvJpfFLFt8mpGqX-4790Fw,IfbEUji90qc,마술배우기 - 이게? 누구나 할 수 있는 카드마술이라고? 마술해법,2020-11-12T08:18:04Z,24,렉쳐노트마술배우기,PT7M12S,22385,298.0,4.0,42.0
UCdvJpfFLFt8mpGqX-4790Fw,io7GM3ExRYI,(생) ㅠㅎ그허거ㅠㅠㅠ 드디어 왔습니다,2020-11-11T07:33:11Z,24,렉쳐노트마술배우기,PT8M4S,2122,38.0,3.0,18.0
UCdvJpfFLFt8mpGqX-4790Fw,_ZqGCY7HIr8,마술도구 - 데럴 마술사의 명작 어메이징 아크로바틱 낫,2020-11-09T05:13:38Z,24,렉쳐노트마술배우기,PT3M14S,2453,53.0,1.0,23.0
UCdvJpfFLFt8mpGqX-4790Fw,1OB8rjVCo78,바이시클 카드 고민은 이제 끝!! 카드마술에만 집중하자! |마술배우기 렉쳐노트,2020-11-05T09:16:40Z,24,렉쳐노트마술배우기,PT11M8S,7000,164.0,3.0,77.0
UCdvJpfFLFt8mpGqX-4790Fw,MhqyKvs5c7Q,마술도구 시연 - Ultimate CSB,2020-10-29T05:36:43Z,24,렉쳐노트마술배우기,PT1M21S,2732,76.0,4.0,60.0
UCdvJpfFLFt8mpGqX-4790Fw,TW5VIDpNvk4,친구가 섞어도 되는 마술! 쉽고 신기한 마술배우기! 마술해법,2020-10-27T06:43:57Z,24,렉쳐노트마술배우기,PT6M36S,5205,134.0,2.0,47.0
UCdvJpfFLFt8mpGqX-4790Fw,ey8sWoET_ac,마술도구 트레일러 - 모던 플랩 카드 by 혼도,2020-10-23T07:51:51Z,24,렉쳐노트마술배우기,PT2M4S,3077,61.0,2.0,33.0
UCdvJpfFLFt8mpGqX-4790Fw,e7nThpcjA90,마술배우기 - 제일 쉽고 간단한 카드사라지게하는 마술해법,2020-10-20T07:05:20Z,24,렉쳐노트마술배우기,PT8M2S,5880,129.0,5.0,83.0
UCdvJpfFLFt8mpGqX-4790Fw,4CRSqbp_ED0,마술도구 시연 - 바뀌는 ESP 카드,2020-10-19T06:10:42Z,24,렉쳐노트마술배우기,PT1M45S,2923,57.0,1.0,57.0
UCo_iKn99U6DlUdgT1T9X-yQ,-Up-1S3M5eI,How to Know Your Hair Extension Quality Before Installation,2019-01-24T22:20:20Z,26,Doctored Locks,PT4M43S,9724,221.0,4.0,26.0
UCo_iKn99U6DlUdgT1T9X-yQ,fWaP7tC6vH8,Our Tapes & Nanos (😂have arrived *squeeeee*😂) and my thoughts on Age Appropriate Hairstyles,2018-05-19T00:18:14Z,26,Doctored Locks,PT7M49S,2688,77.0,1.0,31.0
UCo_iKn99U6DlUdgT1T9X-yQ,UPpwupbwDGg,Flex-Tip Nano Webinar,2018-04-28T04:39:16Z,26,Doctored Locks,PT58M26S,3210,,,
UCo_iKn99U6DlUdgT1T9X-yQ,3gq5gT8mSjw,Last Chance to Enroll - Hair Extension Artistry Closes at 6pm (3-22-18),2018-03-22T23:39:12Z,26,Doctored Locks,PT2M15S,592,,,2.0
UCo_iKn99U6DlUdgT1T9X-yQ,Vxkxeb68o1I,Hair Extension Artistry FAQ,2018-03-19T23:09:15Z,26,Doctored Locks,PT10M11S,875,,,3.0
UCo_iKn99U6DlUdgT1T9X-yQ,uSEfWmJfSUo,Hair Extension Artistry is Open for Enrollment,2018-03-16T23:24:54Z,26,Doctored Locks,PT11M56S,466,,,0.0
UCo_iKn99U6DlUdgT1T9X-yQ,7IbSFL_ycv8,Living Your Passion as a Hairstylist,2018-03-15T22:44:53Z,26,Doctored Locks,PT7M38S,800,,,6.0
UCo_iKn99U6DlUdgT1T9X-yQ,pIwzmtCXMSs,Why you SUCK at being a hairstylist ...(and how to fix it).,2018-03-14T22:44:44Z,26,Doctored Locks,PT8M30S,1393,,,0.0
UCo_iKn99U6DlUdgT1T9X-yQ,YFCgMTPcE7k,How I Beat Stylist Burnout For Good,2018-03-13T22:44:16Z,26,Doctored Locks,PT7M46S,843,,,0.0
UCo_iKn99U6DlUdgT1T9X-yQ,1xged-MsASs,Hair Extension Artistry Course Opens on Friday!  (March 16th),2018-03-12T22:54:36Z,26,Doctored Locks,PT3M28S,500,,,6.0
UCo_iKn99U6DlUdgT1T9X-yQ,tY7_N0MCibc,The 5 Fatal Hair Extension Mistakes,2018-03-07T23:45:22Z,26,Doctored Locks,PT9M23S,2416,,,3.0
UCo_iKn99U6DlUdgT1T9X-yQ,_5WKYGbErQo,4 Myths That Are Making You a Broke Stylist,2018-03-02T23:12:39Z,26,Doctored Locks,PT7M29S,1254,,,16.0
UCo_iKn99U6DlUdgT1T9X-yQ,op90p5JK7u4,Prebond I-Tip Hair Extensions Color Comparison Doctored Locks - DoctoredLocks.com,2017-05-04T19:00:04Z,26,Doctored Locks,PT3M36S,1637,25.0,1.0,6.0
UCo_iKn99U6DlUdgT1T9X-yQ,Fr_SXpVH8BE,DE & SE Backcombed Synth Dreads Extensions Color Comparison Doctored Locks - DoctoredLocks.com,2017-04-20T18:00:01Z,26,Doctored Locks,PT4M6S,9617,162.0,3.0,39.0
UCo_iKn99U6DlUdgT1T9X-yQ,jzOrWKvb0S4,Nano Hair Extensions Color Comparison Doctored Locks - DoctoredLocks.com,2017-03-30T23:00:03Z,26,Doctored Locks,PT1M17S,1807,15.0,1.0,2.0
UCo_iKn99U6DlUdgT1T9X-yQ,SN4N2RNqbbM,Tape Hair Extensions Color Comparison Doctored Locks - DoctoredLocks.com,2017-03-16T18:00:04Z,26,Doctored Locks,PT2M45S,2000,14.0,1.0,2.0
UCo_iKn99U6DlUdgT1T9X-yQ,9vrpzKpajRc,Synth Dread Installation for Complete Color Change - DoctoredLocks.com,2017-03-09T19:00:00Z,26,Doctored Locks,PT10M29S,21209,319.0,16.0,22.0
UCo_iKn99U6DlUdgT1T9X-yQ,6zTuh2FIA-c,Synth Dread Installation for Long Hair - DoctoredLocks.com,2017-02-17T02:30:00Z,26,Doctored Locks,PT4M58S,116851,2133.0,117.0,66.0
UCo_iKn99U6DlUdgT1T9X-yQ,9haArSB3btY,Install Single Ended (SE) and Double Ended (DE) Synth Dreads on Super Short Hair - DoctoredLocks.com,2017-02-10T23:45:52Z,26,Doctored Locks,PT9M25S,97392,1729.0,74.0,94.0
UCo_iKn99U6DlUdgT1T9X-yQ,q4S2H8xxgUg,Single Ended (SE) DIY How to Install Synthetic Dreads - DoctoredLocks.com,2017-02-02T19:00:03Z,26,Doctored Locks,PT5M39S,43274,705.0,42.0,11.0
UCwa-qCAFghXwkcQvLadzRxQ,X6CiyGr96lc,Zelda Between Worlds #12 : L'ULTIME ÉPÉE DU JEU ! 🖼️,2021-01-12T15:30:06Z,20,Siphano,PT28M2S,3077,431.0,2.0,55.0
UCwa-qCAFghXwkcQvLadzRxQ,WBgyMLAOz_A,Conférence NINTENDO : Le Trailer du Nouveau MARIO est INCROYABLE !!!,2021-01-12T14:32:04Z,20,Siphano,PT59M22S,17802,1921.0,60.0,66.0
UCwa-qCAFghXwkcQvLadzRxQ,5ZFFW83MsWI,"Botw 2, Nintendo Direct, Zelda 35 ans, Switch Pro, Pokemon 25 ans : On en est où ?",2021-01-11T19:27:18Z,20,Siphano,PT1H35M46S,62302,3176.0,113.0,108.0
UCwa-qCAFghXwkcQvLadzRxQ,U9BHIZKoyy4,Zelda Between Worlds #11 : TEMPLE ENTRE 2 MONDES ! 🖼️,2021-01-11T15:30:08Z,20,Siphano,PT37M48S,13613,1309.0,12.0,99.0
UCwa-qCAFghXwkcQvLadzRxQ,-bn2n4Cvbi8,LG UHC : LE PIRE RÔLE DU JEU EST POUR MOI !,2021-01-10T22:53:29Z,20,Siphano,PT2H42M8S,31952,1948.0,33.0,21.0
UCwa-qCAFghXwkcQvLadzRxQ,Dao-oR8jKNw,ÉNORME BOMBE : CONSOLE ZELDA & NINTENDO DIRECT CETTE SEMAINE ?!,2021-01-10T18:25:58Z,20,Siphano,PT10M14S,60072,4833.0,124.0,407.0
UCwa-qCAFghXwkcQvLadzRxQ,FZQYzxsWNkA,Zelda Between Worlds #10 : LA FORÊT HANTÉE ! 🖼️,2021-01-10T11:37:02Z,20,Siphano,PT33M49S,15671,1522.0,14.0,136.0
UCwa-qCAFghXwkcQvLadzRxQ,ZFi3l9_h7Ps,Zelda Between Worlds #09 : A LA CONQUÊTE DE LORULE ! 🖼️,2021-01-09T15:30:01Z,20,Siphano,PT39M9S,18977,1580.0,12.0,154.0
UCwa-qCAFghXwkcQvLadzRxQ,9zOOQIvBCwc,SIPHADVENTURE : La Série Ultra Moddée des Abonnés ! #01,2021-01-09T11:00:13Z,20,Siphano,PT24M8S,114167,16246.0,158.0,1087.0
UCwa-qCAFghXwkcQvLadzRxQ,s4nFpi0hVqA,SIPHADVENTURE : RENAISSANCE,2021-01-08T16:35:35Z,20,Siphano,PT2M14S,30253,4495.0,76.0,324.0
UCwa-qCAFghXwkcQvLadzRxQ,Ro9aOMGc1Dg,Zelda Between Worlds #08 : LES VOLEURS DE SAGE ! 🖼️,2021-01-08T15:30:01Z,20,Siphano,PT32M10S,19290,1620.0,12.0,138.0
UCwa-qCAFghXwkcQvLadzRxQ,_3KqxlFzpYQ,"DÉFERLANTES D'INFOS SUR ZELDA BREATH OF THE WILD 2, NINTENDO, SA NOUVELLE CONSOLE & UN DIRECT ?!",2021-01-07T17:00:29Z,20,Siphano,PT13M6S,91212,5737.0,285.0,379.0
UCwa-qCAFghXwkcQvLadzRxQ,dAcDrhLDrtk,Zelda Between Worlds #07 : L'HORRIBLE TEMPLE DE L'EAU !!!  🖼️,2021-01-07T15:30:02Z,20,Siphano,PT42M57S,24752,1699.0,13.0,159.0
UCwa-qCAFghXwkcQvLadzRxQ,TKhu4A-MTjk,Zelda Between Worlds #06 : LE RETOUR DE GANON ! 🖼️,2021-01-06T15:30:04Z,20,Siphano,PT30M7S,24984,1906.0,15.0,141.0
UCwa-qCAFghXwkcQvLadzRxQ,rj4ktuK1Wxw,LA VIDÉO LA PLUS IMPORTANTE DE MA CHAINE !,2021-01-06T11:55:52Z,20,Siphano,PT12M38S,30219,3792.0,168.0,390.0
UCwa-qCAFghXwkcQvLadzRxQ,dfm0RgCmc2o,L'INCROYABLE RACHAT INATTENDU DE NINTENDO ! ⚠️🚨,2021-01-05T17:00:30Z,20,Siphano,PT9M9S,61994,5155.0,94.0,301.0
UCwa-qCAFghXwkcQvLadzRxQ,SRYhHtYM9qQ,Zelda Between Worlds #05 : L'ÉPÉE DE LÉGENDE ! 🖼️,2021-01-05T15:30:04Z,20,Siphano,PT31M6S,24963,1949.0,14.0,114.0
UCwa-qCAFghXwkcQvLadzRxQ,zElNcrlxhsE,Zelda Breath of the Wild 2 : Nintendo Tease la Date de Sortie ?!,2021-01-04T17:00:26Z,20,Siphano,PT8M18S,81985,5135.0,212.0,393.0
UCwa-qCAFghXwkcQvLadzRxQ,6x35O4ZlGNo,Zelda Between Worlds #04 : LA TOUR INFERNALE ! 🖼️,2021-01-04T15:30:02Z,20,Siphano,PT30M12S,34369,2054.0,14.0,239.0
UCwa-qCAFghXwkcQvLadzRxQ,yL-ZJPOolkM,Loup-Garou UHC S09E06 : ON PASSE A L'ATTAQUE !🐺,2021-01-03T16:00:12Z,20,Siphano,PT21M11S,26064,2131.0,21.0,110.0
UC_R8qIXaTKpkAJuuiZhHTmA,NJOXJ14xnJE,5 Spice5 herb Chicken Biryani - Pressure Cooker biryani,2021-01-02T03:30:01Z,26,Vahchef - VahRehVah,PT5M54S,141912,1251.0,59.0,122.0
UC_R8qIXaTKpkAJuuiZhHTmA,NmRsOU7gLl4,Simple Christmas Cake - Steamed pudding _ one Recipe For Steaming or Baking,2020-12-24T15:06:32Z,26,Vahchef - VahRehVah,PT8M9S,68926,640.0,32.0,80.0
UC_R8qIXaTKpkAJuuiZhHTmA,rkeNvEFkmh4,Christmas Cookies - No Oven Recipes - Wooden Spoon Cookies For Christmas,2020-12-24T01:46:31Z,26,Vahchef - VahRehVah,PT4M20S,14893,409.0,10.0,60.0
UC_R8qIXaTKpkAJuuiZhHTmA,-OSrgJKiJJE,Country Chicken - Jowar Ki Roti  Traditional Tasty and Healthy  Food Combination with Organic Living,2020-12-19T03:30:00Z,26,Vahchef - VahRehVah,PT9M41S,98799,1403.0,78.0,100.0
UC_R8qIXaTKpkAJuuiZhHTmA,fYUlVcfLAuM,Banjaran Tomato Garlic peanut Chutney - Poha Upma with  Banjaran Bujji - Leaf Plate Making -Organic,2020-12-17T03:30:08Z,26,Vahchef - VahRehVah,PT6M41S,168238,2027.0,112.0,182.0
UC_R8qIXaTKpkAJuuiZhHTmA,bTexgk3HeU4,Chicken with Methi and Sour Palak -  Vahrehvah Chefs Garden,2020-12-15T03:30:02Z,26,Vahchef - VahRehVah,PT7M5S,47363,917.0,32.0,110.0
UC_R8qIXaTKpkAJuuiZhHTmA,k6pyn8nrlyk,Hyderabadi Veg Biryani with Biryani Masala Recipe and Kaju Katli Diyas - Festive Recipes,2020-11-10T12:27:56Z,26,Vahchef - VahRehVah,PT9M35S,92261,2210.0,67.0,168.0
UC_R8qIXaTKpkAJuuiZhHTmA,scPB_sbuLpY,Left Over Rice Boneless Chicken Instant Biryani - Chicken Biryani Masaladar   vahcef cooking,2020-10-31T03:30:09Z,26,Vahchef - VahRehVah,PT4M55S,138379,2327.0,63.0,139.0
UC_R8qIXaTKpkAJuuiZhHTmA,S4VYT2Ye8Ds,Happy Dussehra Make this Simple Traditional Sweet - Kajjikayalu with Jaggery,2020-10-25T00:20:53Z,26,Vahchef - VahRehVah,PT3M53S,40946,757.0,21.0,85.0
UC_R8qIXaTKpkAJuuiZhHTmA,yUO4nAZTvik,Perfect Roast Chicken Recipe for Indian Taste - Juicy Roasted Chicken Recipe,2020-10-12T04:24:04Z,26,Vahchef - VahRehVah,PT7M46S,115869,2391.0,107.0,160.0
UC_R8qIXaTKpkAJuuiZhHTmA,r7-JdROvIMw,Enjoy Hot Hot Sandwiches - grilled Chicken Sandwich - Chicken Recipes - Sandwich Recipes,2020-10-10T05:23:27Z,26,Vahchef - VahRehVah,PT7M9S,69767,1600.0,44.0,126.0
UC_R8qIXaTKpkAJuuiZhHTmA,s9aFQKuVgDc,Prawns and Egg Sandwich with Fresh Pizza Dough - Must Try very Delicious Like - Prawn Tostadas,2020-10-09T06:49:14Z,26,Vahchef - VahRehVah,PT5M47S,32200,866.0,31.0,54.0
UC_R8qIXaTKpkAJuuiZhHTmA,16aAmg8J2nE,Chicken Biryani in Beautiful Iron Casserole - Best Method To Make Chicken Biryani,2020-10-03T09:30:01Z,26,Vahchef - VahRehVah,PT6M10S,176240,3333.0,95.0,283.0
UC_R8qIXaTKpkAJuuiZhHTmA,r-UKx-dXp0Y,Quick and Easy Bread Pizza - Bread Pizza Recipe - Quick Bread Pizza Recipe,2020-09-20T00:00:13Z,26,Vahchef - VahRehVah,PT4M,69554,1585.0,42.0,146.0
UC_R8qIXaTKpkAJuuiZhHTmA,CLXnETW9jjw,Aloo Korma With Ghee Roast Chapati - Aloo Mutter | Potato Peas Curry - Hot Layered Chapati,2020-09-18T00:00:00Z,26,Vahchef - VahRehVah,PT7M14S,143013,2331.0,75.0,174.0
UC_R8qIXaTKpkAJuuiZhHTmA,93Nn7YsBMkQ,Hyderabadi Boneless Chicken Biryani -  Biryani With Chicken Stock Special VIP Chicken 65 Biryani,2020-09-09T13:00:03Z,26,Vahchef - VahRehVah,PT5M2S,188933,2724.0,99.0,189.0
UC_R8qIXaTKpkAJuuiZhHTmA,mpWZdFjb7KQ,Make Chicken And Palak with Methi Aloo and you will just love it -Aloo Palak Methi Chicken,2020-09-08T13:11:12Z,26,Vahchef - VahRehVah,PT5M37S,48014,1147.0,32.0,118.0
UC_R8qIXaTKpkAJuuiZhHTmA,HpIcnXcWpQw,Vegetable Puffs -  Veg Puff Party Snack - Easy Puff pastry,2020-09-05T00:09:17Z,26,Vahchef - VahRehVah,PT8M21S,149555,2164.0,102.0,175.0
UC_R8qIXaTKpkAJuuiZhHTmA,Ma7UlQsihVQ,Chicken 65 Samosa,2020-09-02T13:00:07Z,26,Vahchef - VahRehVah,PT10M38S,78655,1999.0,56.0,164.0
UC_R8qIXaTKpkAJuuiZhHTmA,IzYgEIZqceQ,Cauliflower 65 - Crispy Cauliflower Fry Recipe -Gobi 65 - Cauliflower 65 Restaurant Style,2020-08-31T13:27:05Z,26,Vahchef - VahRehVah,PT5M47S,410015,5792.0,243.0,199.0
UCly3G2YO3O0Bu3IA8c6WiqQ,8v278ZWT7-g,Ronnie Coleman Was a BOUNCER?! | Nothin' But A Podcast,2021-01-08T16:52:57Z,22,Ronnie Coleman,PT13M15S,55030,2264.0,25.0,189.0
UCly3G2YO3O0Bu3IA8c6WiqQ,T7ICgN11G7s,Ronnie Coleman SHOCKS Neighbors During Posing Practice,2021-01-05T22:35:12Z,22,Ronnie Coleman,PT1M37S,432852,12278.0,255.0,1003.0
UCly3G2YO3O0Bu3IA8c6WiqQ,AZP14lZ8zF0,Ronnie Coleman vs Gunter Schlierkamp 2003 Prejudging - Nothin' But A Podcast,2020-12-29T15:03:21Z,22,Ronnie Coleman,PT19M7S,33734,1637.0,24.0,291.0
UCly3G2YO3O0Bu3IA8c6WiqQ,lHBEn7Ij44s,RONNIE COLEMAN Guest Posing at 325+ LBS - 1998,2020-12-22T17:57:27Z,22,Ronnie Coleman,PT2M14S,253796,6663.0,93.0,841.0
UCly3G2YO3O0Bu3IA8c6WiqQ,Zu9PnNSOKlk,Ronnie Coleman Inspired Leg Workout - RCSS Athlete Roody Exantus,2020-12-18T16:33:09Z,22,Ronnie Coleman,PT1M9S,31174,1044.0,40.0,79.0
UCly3G2YO3O0Bu3IA8c6WiqQ,q_yiSuuy7hw,You wont BELIEVE Ronnie Coleman's TOP 6 Mr. Olympia Predictions 2020 - Nothin But A Podcast,2020-12-15T13:30:05Z,22,Ronnie Coleman,PT22M45S,105830,4374.0,54.0,781.0
UCly3G2YO3O0Bu3IA8c6WiqQ,ErjXEKG8E9k,Ronnie Coleman's First Time Shooting Guns Since Being a Cop,2020-12-11T16:00:38Z,22,Ronnie Coleman,PT1M50S,169655,5989.0,65.0,547.0
UCly3G2YO3O0Bu3IA8c6WiqQ,oN_WM5Kci9Y,Ronnie Coleman SHOCKS Crowd at 2001 FIBO,2020-12-09T22:39:07Z,22,Ronnie Coleman,PT5M35S,848734,13520.0,410.0,619.0
UCly3G2YO3O0Bu3IA8c6WiqQ,3_jhoQSMn6Y,Ronnie Coleman Nervous About Losing Mr. Olympia?!?! Secret VHS Tape,2020-12-04T17:14:23Z,22,Ronnie Coleman,PT14M59S,253278,6290.0,65.0,445.0
UCly3G2YO3O0Bu3IA8c6WiqQ,NzVuoqnfclk,Ronnie Coleman Bedroom Confessions,2020-12-02T18:25:47Z,22,Ronnie Coleman,PT6M13S,33170,1492.0,25.0,94.0
UCly3G2YO3O0Bu3IA8c6WiqQ,x4-qeAGws1g,Worlds Strongest Couple | Ronnie Coleman & Vickie Gates,2020-11-27T16:00:15Z,22,Ronnie Coleman,PT2M18S,481490,9174.0,189.0,614.0
UCly3G2YO3O0Bu3IA8c6WiqQ,BYzNlynPdZk,Ronnie Coleman's First Ever Posing Practice w/ Brian Dobson,2020-11-24T19:02:09Z,22,Ronnie Coleman,PT11M21S,60405,3165.0,25.0,351.0
UCly3G2YO3O0Bu3IA8c6WiqQ,60YJbTXLTgI,"""LMFAO MY FIRST Professional Interview"" | Ronnie Coleman",2020-11-23T01:34:20Z,22,Ronnie Coleman,PT17M12S,105315,4564.0,37.0,620.0
UCly3G2YO3O0Bu3IA8c6WiqQ,4UgS3z91RPA,Ronnie Coleman goes to Korea,2020-11-13T22:39:00Z,22,Ronnie Coleman,PT6M44S,192195,6505.0,80.0,924.0
UCly3G2YO3O0Bu3IA8c6WiqQ,Y6S-Zp4bwyI,"""THIS IS THE BIGGEST I'VE EVER BEEN"" | Ronnie Coleman 330lb MONSTER",2020-11-05T17:08:48Z,22,Ronnie Coleman,PT2M47S,904670,22692.0,392.0,1939.0
UCly3G2YO3O0Bu3IA8c6WiqQ,HPfrKKWc3Og,The Real Reason Why Ronnie Coleman Won 8 Mr. Olympia's,2020-10-30T21:09:37Z,22,Ronnie Coleman,PT6M50S,41728,2101.0,59.0,144.0
UCly3G2YO3O0Bu3IA8c6WiqQ,Y5cKVcrwRXo,D.A.R.E. Police Officer | Ronnie Coleman,2020-10-28T21:00:06Z,22,Ronnie Coleman,PT1M34S,93575,2829.0,42.0,398.0
UCly3G2YO3O0Bu3IA8c6WiqQ,gSngAnGbxMc,Steroid FREE?! | Ronnie Coleman,2020-10-27T14:42:33Z,22,Ronnie Coleman,PT1M34S,280575,8704.0,232.0,871.0
UCly3G2YO3O0Bu3IA8c6WiqQ,tU3xi1qsLfk,Ronnie Coleman Moonwalks better than Michael Jackson?!?!,2020-10-21T13:58:40Z,22,Ronnie Coleman,PT8M55S,151936,4936.0,166.0,619.0
UCly3G2YO3O0Bu3IA8c6WiqQ,vgG5HkG-1gE,Ronnie Coleman - Real Life RoboCop Police Officer (Unseen Interview),2020-10-19T16:51:12Z,22,Ronnie Coleman,PT4M15S,80954,3813.0,40.0,271.0
UCGXnlm92AhW5V3c7PGwavtw,iOmiHZHQET0,New WW Freestyle Recipe! Thai Coconut Chicken,2019-09-30T11:45:01Z,22,Weightwatchergirl1,PT10M23S,4887,248.0,7.0,74.0
UCGXnlm92AhW5V3c7PGwavtw,qSYv3MAWpTQ,Hungry Girl Collab!,2019-06-23T09:39:34Z,22,Weightwatchergirl1,PT5M19S,5755,355.0,5.0,44.0
UCGXnlm92AhW5V3c7PGwavtw,CEtc1m9NThs,Weight Watcher Girl Preview,2019-06-23T08:58:46Z,22,Weightwatchergirl1,PT34S,9249,188.0,12.0,13.0
UCGXnlm92AhW5V3c7PGwavtw,jbVvwqkcrj8,Weigh - In - Lots of food Finds! New Store!,2019-06-13T01:40:55Z,22,Weightwatchergirl1,PT24M9S,8069,423.0,16.0,67.0
UCGXnlm92AhW5V3c7PGwavtw,czG45a0QWrs,"LARGEST, most Filling WW LOW POINT HUGE FAST FOOD MEAL",2019-06-05T20:50:07Z,22,Weightwatchergirl1,PT2M2S,5350,310.0,4.0,28.0
UCGXnlm92AhW5V3c7PGwavtw,qef7gR6n27I,Huge TACO WRAP Mix with a twist! ONE point WW Freestyle!,2019-05-26T20:43:40Z,22,Weightwatchergirl1,PT6M29S,3863,288.0,5.0,45.0
UCGXnlm92AhW5V3c7PGwavtw,GkPSWZBGRR4,LOTS OF FOOD FINDS!! WEIGH IN UPDATE!,2019-05-20T00:24:49Z,22,Weightwatchergirl1,PT20M43S,6449,360.0,17.0,73.0
UCGXnlm92AhW5V3c7PGwavtw,gzXK2XhAp28,WHAT I EAT IN A DAY ON FREESTYLE TO LOSE WEIGHT!,2019-05-03T20:37:06Z,22,Weightwatchergirl1,PT10M43S,7013,450.0,7.0,44.0
UCGXnlm92AhW5V3c7PGwavtw,zxwLvWZ1mq4,WW Chicken & Dumplings! Thick & Creamy! Soup Game Changer!,2019-04-25T23:10:23Z,22,Weightwatchergirl1,PT7M38S,4869,322.0,7.0,34.0
UCGXnlm92AhW5V3c7PGwavtw,eUmwwde_jg8,First Shop I found that Fire-grills Fresh Cauliflower Pizza!,2019-04-23T23:56:10Z,22,Weightwatchergirl1,PT1M49S,1983,163.0,5.0,9.0
UCGXnlm92AhW5V3c7PGwavtw,Lcgm4LDbKVM,Fudge-like PB Brownies & how to cut them in perfect Squares!,2019-04-18T17:35:09Z,22,Weightwatchergirl1,PT5M,2331,198.0,3.0,15.0
UCGXnlm92AhW5V3c7PGwavtw,uigEk5KFWvg,Weigh-in LOTS of  Food Finds! Lost over 100 Pounds & The Dr. told me I have What??,2019-04-11T00:43:27Z,22,Weightwatchergirl1,PT13M46S,9769,510.0,18.0,120.0
UCGXnlm92AhW5V3c7PGwavtw,8sLEF5v525E,WW Freestyle - Shop at Target & Make Dinner with me!,2019-04-05T22:15:59Z,22,Weightwatchergirl1,PT10M57S,4694,339.0,13.0,37.0
UCGXnlm92AhW5V3c7PGwavtw,n0SPuYhukHg,WW Peanut Butter & Chocolate Sprinkle Bread,2019-04-03T01:07:07Z,22,Weightwatchergirl1,PT4M7S,3038,317.0,4.0,20.0
UCGXnlm92AhW5V3c7PGwavtw,cOESvOb0qLo,What I eat in a day to lose Weight! WW Freesyle,2019-03-27T21:37:11Z,22,Weightwatchergirl1,PT10M36S,8294,417.0,14.0,68.0
UCGXnlm92AhW5V3c7PGwavtw,-JnDC9t3cTU,WW Freestyle - Shop with me Grocery Haul!,2019-03-25T17:57:11Z,22,Weightwatchergirl1,PT11M9S,2791,192.0,7.0,23.0
UCGXnlm92AhW5V3c7PGwavtw,A0-6eimkh6Q,WW Weigh-In! Food Finds!! Know your Trigger foods!,2019-03-22T03:29:08Z,22,Weightwatchergirl1,PT13M44S,4185,326.0,10.0,73.0
UCGXnlm92AhW5V3c7PGwavtw,5Ku_JT9Xx_M,"Weigh in,  Food Finds! What happens to you when you go off track?",2019-03-14T01:55:37Z,22,Weightwatchergirl1,PT10M31S,4428,325.0,14.0,39.0
UCGXnlm92AhW5V3c7PGwavtw,CTwQNIGUQys,WHAT I EAT IN A DAY TO LOSE WEIGHT - WW FREESTYLE,2019-03-08T21:07:54Z,22,Weightwatchergirl1,PT10M12S,10311,519.0,12.0,64.0
UCGXnlm92AhW5V3c7PGwavtw,bJJ313ARaUs,Large Grocery Haul and some Cool items with totals!,2019-03-05T01:31:15Z,22,Weightwatchergirl1,PT11M26S,3645,262.0,5.0,19.0
UCxj0QizmFhx7kVKSArHBCTA,iaqYqGYMX0g,"FULL GRWM: HAIRCARE, SKINCARE & MAKEUP! & TESTING MAGNETIC LASHES! | Casey Holmes",2020-11-23T16:39:21Z,26,Casey Holmes,PT17M9S,105685,5835.0,86.0,244.0
UCxj0QizmFhx7kVKSArHBCTA,tPWE7MgE_kI,SEPHORA VIB SALE RECOMMENDATIONS & WHATS IN MY CART | Casey Holmes,2020-11-05T17:13:22Z,26,Casey Holmes,PT13M22S,99112,4664.0,50.0,164.0
UCxj0QizmFhx7kVKSArHBCTA,jLuukF2RYZU,CHIT CHAT GET READY WITH ME | Casey Holmes,2020-10-30T15:55:11Z,26,Casey Holmes,PT21M47S,140376,8419.0,58.0,649.0
UCxj0QizmFhx7kVKSArHBCTA,xIA0TnqL5P0,TESTING HOT NEW PRODUCTS! | Casey Holmes,2020-09-14T17:51:25Z,26,Casey Holmes,PT21M51S,142702,6778.0,70.0,642.0
UCxj0QizmFhx7kVKSArHBCTA,BLrnkgjQ2OQ,RARE BEAUTY by Selena Gomez First Impressions Tutorial | Casey Holmes,2020-09-10T14:04:40Z,26,Casey Holmes,PT22M53S,175295,8117.0,103.0,365.0
