,channelId
19092,UCvFLX4ZhiREv7xXYxIhJReA
19093,UCyZzDFTlmexwKqF1Exorgxw
19094,UCf6w0dJZHk7y1A5J7eoqhiA
19095,UC2PNFKuVUz7ChCZU57Bbf1A
19096,UC8vgk9Z4y7sOR_jlJQJp7KQ
19097,UCVZY9Nnc451btEcLsrMyVpA
19098,UCUp75a-3yDyeuxQZCjBaSjg
19099,UCLDAyhUNaIPClFJverlm9XQ
19100,UC-_ImNwuQgogqH3b1lFX_xQ
19101,UCS5XY4AnRXp71gELgBPDahA
19102,UCHHPCzr1A5-coROwjlD_Tbw
19103,UCGEsY1OD2brIffIL207CDIw
19104,UCF6xAMHVH3o3rhpAjgQt3XA
19105,UC9Zl_UOLc2F5Aq45G6DxEaQ
19106,UCMoDaiYzZWQypOFYj0qD1PA
19107,UCC5OShTQbWXy3pOiiaYA--A
19108,UCLP8brWJXHCqdOZYheHp6lg
19109,UCkmgBPVM27yienqbYcbB0aA
19110,UCKVCxpONs61ocM0G3Hvq1sg
19111,UC5VM_5RCHnI_kFEb8Euufmg
19112,UC0TIRaAvlDiCA8VAtKkNaCQ
19113,UC4--2265SbdnQUZjO0SC-1w
19114,UC5teXQzBd9ERqoYXVu_zLFg
19115,UC8uitwW3MMPCuLqqtDoyZfA
19116,UCxo8ooAqXiObjuaIy10ud0A
19117,UCWfb31ia1UzgejxoU17U50A
19118,UCEj29xO7c8DB1--bkSeFOiw
19119,UCnk3L7e6Onxok_yJStS3pOw
19120,UC45wPe1cZpyy95vOL7QqYqg
19121,UCz-tVpdKaxTWdEGgAoIeggQ
19122,UCXOpAAC1-A7rN_eMWyicMJg
19123,UCWcL6H9RYwTOMgRL-bVdM6g
19124,UC3FcAdQCe5I3yFIx5Z3L0Ng
19125,UCLCmg7D8YuvstyI3A1Wfe4A
19126,UCI_l1OTMeb275t7Mt3zxusg
19127,UCSvfKnJA5co1DYdJdRftcQQ
19128,UCfoMpPcoNb2WcqIoZLVl-aw
19129,UCrHwwQH1t572hH89JtHXYmQ
19130,UCOvm18yAy4S0_F5RcEaeTmg
19131,UC5YMbNAO17s14LIdsx0n6Lg
19132,UCDzCzqVSVQozFB0jssfHlQw
19133,UCr_pV0IV9CFRA9aTp4gNgIA
19134,UCmHvjT_cxTKqycRdRrMqwVg
19135,UCeJGFZww0__Ln7OFfeYRs4w
19136,UCP9mHgz5bjjyOh4PGJQzocQ
19137,UCIMIrl2_tOL7dku2EXU054A
19138,UCv5_HUeHAExfURyxmnz9uZg
19139,UCsxl15e__t4D8Wc7vlFsJvQ
19140,UCURvNXFR8Cro7oK4L-bziIg
19141,UCaR5mgH9aZkswPQtjZ4DktA
19142,UCjKZ51kdVlkVErqxOMqxacQ
19143,UCAs6QxFhTkGXmgaYjAxtbwA
19144,UCCOhB3UjuynG7ZlGdRRnENQ
19145,UCZMZ-Nk_aIHbkAWu4BbG1DA
19146,UCNdGN6OJh9EYu0h1U2NrzDA
19147,UCKIxenxExPBaO2pkuRFALaw
19148,UCH7aE889Pt2MASeeV9YhtkA
19149,UC9AzcKpI-CuMVg0TuTXr5mQ
19150,UClmIUgT-a0LRrBdA0T1-vOA
19151,UCsHOZCs0ketbNf_hkKDaiRQ
19152,UCLeTOy24UQywDev5F4W8wDg
19153,UCktVdpOuAZra-GVtS9_IWBQ
19154,UCRDP9hLdBeWhxsTCP0cyBiA
19155,UCbSAglls02_X_uWnWX5Gvaw
19156,UCaNv2oOlZhhntwG5Ux8zz5Q
19157,UCOeJOQT9t7CzVKnMlvPqlBA
19158,UCePse-rBXb2OasRjtMjWurQ
19159,UCHlUyyLfJwZgTRvhunvPF7g
19160,UCV56z0DuhWZMK-ozZ0UZKpA
19161,UC-5_iDYlb8xZUyIzrdLFMbA
19162,UCX-zwxncFt-DtNrr9GRGVKw
19163,UCO6CqGDjDyzsPpDnoRU5pjg
19164,UCv-mW_sHFwaBS-FBUQ5k3mw
19165,UCcRxYBHHyMVfK9LsSMum7ug
19166,UCM_UT_jShxi6SNxq22miCJQ
19167,UC_1IVP0tBw0sCPt9wmQaW5A
19168,UCvQlCG_JTtXeSj1Qgs1sq-g
19169,UCe18ygKprbQ8By5skAU4m3Q
19170,UC2nxtl9wI5o06WGG6Sde2pA
19171,UC_M-iWYpQbgo4rK1YfewI5w
19172,UCXyQO-kXaqOwgSB2HptNrJQ
19173,UCax3-h1b2Dw5z9n_BeCOP0g
19174,UC0_WfBqngkykFZmnuDs1bDQ
19175,UCKT1hToHlJunURd6VmP8wQw
19176,UCxu7RS3xnsK7NNLZkgurH9A
19177,UCCJ-DpUiBNSbYrURQ6oMzPw
19178,UCNvB0FDvz8QyEVhLJmaD4FQ
19179,UCMS9HT4N9ReSMMpMAixYkTA
19180,UC6dKafqnRIc__Rnfz_UwRfA
19181,UC6F-ABlyJqzE64MzL7BzTuQ
19182,UCjXB7nX8bL2U2sje8d212Yw
19183,UC8og-OuZvIWGmxtm1GkXJNw
19184,UCo92CjQAnjVaIko-N1fGqTw
19185,UCiHcOAFs9_8bXVBmwzjn-XA
19186,UChP1bIGZXykna3WAes8EYWA
19187,UCD5M29ACC3fMwu6BwhVo99A
19188,UCMJlGrPk73l9U6qahc8D_gA
19189,UC9w2hm6LOlelOQW2oucR6ug
19190,UCCXVMKQa47LdFvuqp_Xp86A
19191,UCM0VVohUQi3MhxUcy9SzTig
19192,UCjP-hglOPEVxINRjAsD0Psw
19193,UCr-lgHR9qxrvVuniithGjAw
19194,UCO_1Fez0_4bZdJKzUEhlWig
19195,UCgAzFQtXGw6W0eACn2ocQDw
19196,UCgPe0XiuUM91ZNB01X3PWCQ
19197,UCiLo6fqWgf87_XfU6LmZueA
19198,UCnjVO2qIU1Pai4hEIVz0HFw
19199,UCx_UbpsM5-cTiSKKj_aa_jw
19200,UCrANvR2L7jRy-BIegdf9-ug
19201,UCYp1lqwVA0JMOxBzaUwaqKg
19202,UCmBLIcqOLWwrrAJ-jaCttqw
19203,UCNsO2XVcr5KxIQLbM6hM0-A
19204,UC6kNhtiS_5dB6rccUJ1z3ZQ
19205,UC3vpHMGckbDpbp0JJDIt2Xw
19206,UCT9qQ1E7AyQBDNxyjdYvBTg
19207,UCjAg_tmGy3weKwYFRPY99Rw
19208,UCXLQS9I8OHFNvT7CdwzYcXQ
19209,UCL-J_aOILks3DY6NGF_fIUA
19210,UCLH3L82r8M3wSExMyK0p-2w
19211,UCfBku7-bl332N_NZVD1i8bQ
19212,UC8pEgZy63pWNnf59t9NtGCw
19213,UC6IFwh0R3xkv-S0lnDioxHA
19214,UC2rjTzAKJmjvdbr4ssII4fg
19215,UCHeLQ98tBqbaeUXWx4yP0rg
19216,UCvBEa3hydV0FbD2cpvoEkyw
19217,UCx42bHIdDKjeJTOdSz2M88Q
19218,UCFWC-MoES8gvoGbHJvW-5CQ
19219,UCnisucrbCWje6RfW0hiCgzQ
19220,UCOoLvMvXrKg-zKlOU0-wuWA
19221,UCbVUufI5gixqbs3IahRWq-w
19222,UCVFR32g8OWK-g345xcsFp-Q
19223,UCa55_v4u--Vv2FcQohctC1w
19224,UCWpu9UZ6aiRTaMuuV8-C0pQ
19225,UCrJRYicm3CbuF4XzRDINz1g
19226,UCtD8j5W0YPFYo5iQbOzbzQw
19227,UCAd07RLjGuvN45T1JNQOiyg
19228,UCYGbtev1pCRNnmjaEinsjog
19229,UCVZq6_dNa9w5rUEoOWcQNcA
19230,UCE07PJR71FuEflmM88kfXCQ
19231,UCqeekxc7CKRYHNV9PVV_HCQ
19232,UCuWilPlzzqcb2HBzUcv8xGg
19233,UCmTe0LsfEbpkDpgrxKAWbRA
19234,UCO6YmHyJdQeAOtqUQvTh3Rg
19235,UChS7XbtWHENa7rAFyYvCVnQ
19236,UClctdSEZugmG9zOlz_Wuc1A
19237,UCpP7JHdX90fl10ZadMOCmQw
19238,UC6lPO2e3fVyxISzDKbbUZTg
19239,UCcrcAq0hz61iE0a5T1MuyCw
19240,UCZ1cN-MRI6ho8LwnUT9hnfw
19241,UC3M05mTNcFjV_CqjsV3cr5Q
19242,UCmHFC6n_tx4QBBBdIULpHvA
19243,UCY7QP3QZ-ftiU0zbc3qWssg
19244,UCv9nJ77gGRRmTwcJ9nSt1yg
19245,UCgbtIdP2ORwh9PIm_edSeUw
19246,UCKwpu9Ro6Ql07DoLhQuvjOw
19247,UCYQHN0QEINH6xFzgCyHZvrA
19248,UCAK5X2B2eX31QIEWby6_MGg
19249,UCLBOqQEzIltHU3iqoo11jBQ
19250,UCVybEkEkLuKclM_uXh8CZSw
19251,UCeGDnQ7yCv5CNqXbKl9A0OQ
19252,UC34jPiNL3grjE51teR-QLPg
19253,UCGwu0nbY2wSkW8N-cghnLpA
19254,UCPJ4XoFOqMVS0iCu0p7LMwg
19255,UCrFvoa7elpZiGG--2QHusWw
19256,UCIXX3edtRrysIBLcO8qVwyg
19257,UCejZmwvT66xppqbanpGdAuw
19258,UCOK-XbXd-yHbKoPL95zHniw
19259,UCi5vETsKMXe0-XycNxlN3KA
19260,UCmReWwVJmn2sfrV2qPDb8tA
19261,UCGXCsIQNgmyHX23QS7Q_9Pw
19262,UCYOwhGnfSp1fQeTdOpOk-JQ
19263,UCBRPefsWyzBhfTQRJQi6K3Q
19264,UCl0hvyu7_rrUbFpF1gecjxA
19265,UCkFMTO28RUq0EYZhXzRgR1A
19266,UCr_fvSIKjQfYlpxwtPxFrfw
19267,UCwCRQs_PC4lCMJAHtVRFhHw
19268,UCFA8e9bj7Wew4a7MaKXyYzA
19269,UC2vUKoTGIwNYq4LO0YWKPIg
19270,UCifm3butRgvIuoPT9a-2SCw
19271,UCwnfastVqVqR2OHxAcJts2g
19272,UCKYGWGTnpjV5HWUw6_woI5w
19273,UCPjuAVvYyTMzSBNnSt9ZKYA
19274,UCdcooqVQz6cQwaxCmHcC2Bg
19275,UCOueuDavpi54fpiUT6DfvJw
19276,UCAHr5T_G0X7ku0y9yvEkbfg
19277,UC8zWtSWXcXIt8kcSmO_9q0Q
19278,UCYne4N06sHVhRBXS0Lq5D8g
19279,UCtmf9FuiB-ZWPRhLssKLScQ
19280,UCSS6jH7XTG3np3Tk1MsGC_g
19281,UCoQTzJ5MXID8oXjCv0wWMCw
19282,UC4IgI83DvepBFbRlCkudxHg
19283,UCj1ns_fEAacHI4bDtRGqTdw
19284,UC8G9U8u-huCHMsSaxqH3Q9Q
19285,UClfN2doxaK43TTTvgf7fSGw
19286,UCjKmYxmJ94E9aLzuhbAIjMQ
19287,UCFctpiB_Hnlk3ejWfHqSm6Q
19288,UChJ9YJ5Y_xfUSN-w5XSKgxw
19289,UCfQVxBesyGHkh2pa1cYeCJA
19290,UCBvXUJNXiQ-xn5_DY4ZIETQ
19291,UCPINCItSdAc7SBXxi6AcWpw
19292,UCbDGvfJHf0r_WjS9voB8POA
19293,UCjwdRcZGe7o7p8MShk6Y46A
19294,UCjLv52T-7QwULVlsR9aaRuw
19295,UCsy6bWaIqEOyhIttyofXkpg
19296,UCTZUesxEUp6NotltC713SWA
19297,UCSAYHSNaY5_UEol4_frPurg
19298,UCQZA1XeQyz8FgjjLa4mr3qw
19299,UCHbltS_GWAg8-9EdY0HmxKQ
19300,UCgpilH3PpKXRqqs_-s_zPRA
19301,UCyr9uh9QpODjKI5cdsoOgfw
19302,UClz_OnVxFBleGxZGADBrNmA
19303,UC9vO7SNBa7zEuU8p-1Ixocg
19304,UCLwwqn62aA71ujOtP4mXzZA
19305,UCLegnNLfivOIBlM97QUwefQ
19306,UCwxzH0JKV3NLEhzW3UN3fjg
19307,UCXvDIpYdYb0r8oidU72bN5Q
19308,UC_cVV9JriKgIZrtu43lYQhw
19309,UC8gSNcKgwBK7B4ulB8nh_gw
19310,UC8q93W5cSFVhYnKuSxVjCig
19311,UCziLbPMBil59Ao_vb6LXIqA
19312,UCYDVigTy-NE2KyCqVCiJb_Q
19313,UCmjOk_TkAymSyoei-o-zSPg
19314,UCFVfPwvQeqRXyEpgEfNNFig
19315,UC4aqHM5rbWVe5yyeXDt-5Rw
19316,UCnIRuLU_lE6dgYGWL-APfBA
19317,UCGKae7gMjQdgr6apMW1P0cQ
19318,UCAZaby1ZmxU50mfBPnZY0nQ
19319,UCpqvySE7CxCH3Xj-kTc9odg
19320,UCsUWXUX_dw7WdmbjuR0zlhg
19321,UCf9vLriN07KmFP2hLp8N9vQ
19322,UCwS4C6uPc9jkKz1OgJrPihg
19323,UCTnRwTQzo2kNP8yltZ9vSDg
19324,UCC23EU5pCF477tZOZt6PIvQ
19325,UC5yIUifu4mNMwDpCtCtRGEQ
19326,UChN8oa745O3F9-we4RqQWCQ
19327,UC5IwDo-rVqJ6isFIvkwLKDQ
19328,UCfJdAVivlru9dICYICUSyuA
19329,UCFmS1Z8O8QJXZ-Y_RSvHLXg
19330,UChL_Avfth-TOqVSkIdZBOfQ
19331,UCydolrLSsh78YhIcx3CQIMw
19332,UCyMTVOwuy3lHFdmhXzY6MHw
19333,UCRWn-H7wR1M9k1fv1nOXHJw
19334,UCWI626ZNdqM5tOlctPUTW2g
19335,UCK4GdB_h5KO90jxA06QcK6g
19336,UCDeR3fjI5pmmjH6o8_s3leQ
19337,UC9rUBecTi_kogh6VL-maKvA
19338,UCb_JPUA_TrukqTgUipknQMw
19339,UCi5oE9cDQv9fuqenYX8bWpQ
19340,UCa_BC8f_XoUTGujN8NjsMng
19341,UCtCU7nEBUgZmlw-T9OtEXig
19342,UCBXDdS6n7yog3cDzTl7NVXA
19343,UCbcnZlytdrASq_SzSd3bxuQ
19344,UCtDGjI65i4h512lz2r35h6A
19345,UC6iG4KWXNO1-34It_DuqBsQ
19346,UC6MPmYo0cjy81SIzvhifloA
19347,UCxLDiPM192j1zFbDXa_OTJQ
19348,UCaIT8QyuRf30BWjl3fOILJw
19349,UCCT6kp-rOq9xE_ednOtZk0g
19350,UCJJ94kbgBxbH8WrVv0YYaeg
19351,UCNuLcjVa3vCeHFyUeTKtBlA
19352,UC6hQZ4QyXHjdg98378cf5Hw
19353,UCdT77Ksy0Gx-iw4sX8s9w0Q
19354,UCSdWkYk9pk3DHTXbof_R7XQ
19355,UCgJRL30YS6XFxq9Ga8W2J3A
19356,UCAK9xcpdzEXlJn0rh-E4H4A
19357,UCuvSqzfO_LV_QzHdmEj84SQ
19358,UCDMcbV0Bvhk2G5aekfAm6rw
19359,UCcGxV6qGVoBGFm_wnDodK2A
19360,UCEH-2N2qW81bGAJjX1iMXAw
19361,UCrhxQ6FcBAMIR1iC5_R5bWw
19362,UCxS4paUo-yGW2zKeGYFujoQ
19363,UCLF1RcD4hzEr3bM03ww5b-g
19364,UCd21hJQfRISIE5kDuxbdryg
19365,UCv2hYhRYO8Fmbs5mUemz2oQ
19366,UCWP6ui4inzFLEoavVpHLmNQ
19367,UCsq1YM7JDCh6vQsyyW2N0Xg
19368,UCOPTBDBQef9Ld6R3XCFXOXQ
19369,UCT2cAxxBE3Ay9mSmqvD7hHA
19370,UCv2ojflo_B7WlSxxQxyfYfA
19371,UCMss5BXm97nR5f7bb60WYPg
19372,UCaptUsUsa8n5xzzI3aqkevA
19373,UCAVryJ2rLXk0nKcN6LW0dvg
19374,UCmIVnwesWBQ08J-T8hvcGZg
19375,UC4XzpdMsO8JQ6zRfluTFGXg
19376,UCW9xCWdFFLvkj5NaJvbeNDw
19377,UCbUmKGy1Vi4iNrlwLFW0KwQ
19378,UCDOk6n29SQYSXLvT7z4usGA
19379,UCLtceVoAv_pBDEr9jvOfZkw
19380,UCM5IXqd8rfqCPYBCrayG8Uw
19381,UCA6wu2CHQatItgvXoc88zCA
19382,UCmDGC36LOMolEKba9KCfSnA
19383,UCVRW8clNYYzfoihALgyDRKA
19384,UC8WQl3N7VttmSVlw1So4CbQ
19385,UCXpcu7H5TV9XLusQClD9Otw
19386,UCowwTmfy53uzTYnPLjgqkvA
19387,UCv0-FrpIQQOaVp74gPQwqKw
19388,UCnyI3Dtyw1pstHhzKgysBIQ
19389,UCQVBiKvG8R8S7ieCh7s4LJw
19390,UCWRHezfVv_JYmaqe_qqbQGg
19391,UC4m6U-h4YAMRfvv7smA4Gbw
19392,UCzORktVnpSMnefm_tBRJabA
19393,UCbZm6422BPwPPIpi8WR7q2Q
19394,UCxHyR-c5DeJrNjqUH3qwTcQ
19395,UC__4gnNyLK-RDOke4mL3EVw
19396,UCz5cCjxqMFWOwlHSLxONvag
19397,UCQcjDEVrrnRCgx99035ADtw
19398,UCLj9FG9lupCV-sRdfGx6DWg
19399,UCFV_YfXNB50ImcvfiNYN_cA
19400,UC1juDtpxLDfp0wTecWxQ0Yw
19401,UCUjnkTmwxd7ffX7I1sKzxnw
19402,UCg5csX62W_w9zf4fvHZkXVw
19403,UClzkb03CU7paReK1KY0_S6w
19404,UCFmZ0nt-qQu5sECKkZTmfpA
19405,UCk4KTCphD4KNjEqV1Z05ZoQ
19406,UChP7l3woeKzgbeHn5pDXMQg
19407,UCWn7D8e5CmzmIs_F-QXzv2A
19408,UC8TIeZR8zz5SZBaDrbJmYPg
19409,UCMzxKmRdvyHK4iLMpGM-JqA
19410,UCierPvj_IBsiOUxsn8wmEyw
19411,UC1AYstx7QRK8cus4bkWcl1Q
19412,UCAUXea1o1UjrLoDxsd7alaA
19413,UCreRbcTRwrhj_RH1dPvVwWw
19414,UCV0tY4OfdyZBtFBTnDrYKcw
19415,UCMMIwFLPZgBQGTZfTI_lIYA
19416,UCbWWldTaCLg06NkIQmzk_uA
19417,UCuZ_K8Or6xqKuU5kOmcjKAA
19418,UC8Zxy6wBtAkxEdbTv23RlNQ
19419,UCFxyYK5qhoIQYbq8WN3gnHA
19420,UCjrrG_td8jaSyLyL_72HUhw
19421,UCXgGdDZpg56kZpqasawqeyw
19422,UCBdpx1KfCMRfDjYmMfBYMIA
19423,UCh-oHcT3Th8ewMZ6x1kyovA
19424,UCP3MqDyZAUadLUfW9Hmtz8Q
19425,UC6uo7Swuhid4KcK97n2l7_Q
19426,UCETn2USLJgAw10GA7Zl6Yjw
19427,UC1oshdck9j-m0cigx3OYc9g
19428,UCrE7dJaK1JK5YX9jtBtPsJA
19429,UCoMl1m28jTVlkWkl7i8glUA
19430,UCBgpRrt2hplXnxOXwWwEiwQ
19431,UCiCSDcAcGDvD_v0TQQ8nxJg
19432,UCH7glo0Lb4YoW2QnN5Z1IAw
19433,UC4hkenhA7uifRVzaPgrcSOA
19434,UCknXAelUD77tADKoEEuNboA
19435,UCJuGB5x61zVxh62v5qe9i-w
19436,UChrExTmEwwEl-pXsAvxHQRA
19437,UCEV2CVZr9zaD5au5hrRcu7g
19438,UCAlX31jh6vUhc2MFJEoYHew
19439,UCU7GnNIDW-LL4KlMjQWQkbw
19440,UC9HV6cjVD8Za_XYw--5Ygnw
19441,UCpYZEoFpPZgSHFrtCoYoR0g
19442,UCgdoQP-eIJw07CvpgyShSBQ
19443,UCQ_b2-iOIXRkQy9mOOifBNQ
19444,UCBdqXbunxgkgjvnx7Pxc2yA
19445,UCLHS0vbC4QdsfZ65A51G1vQ
19446,UCv0w_RiXGRtQcMVlgv959BQ
19447,UCBQnQCNGc7EwfwSjGPZRSVg
19448,UCcZdRU5bgYE0RCsmtCksKEg
19449,UCCj956IF62FbT7Gouszaj9w
19450,UC3KHFPpE2ncHLjTLQZ6O0xw
19451,UCtfRcXd46TEpDwgr5jwvXCg
19452,UCpAQ8Up9IO7qG867etjxuZA
19453,UCjM3LPPhxs_bPs36U8bSpjg
19454,UC_HOZZHl2fumyxXQiaoEMqA
19455,UChlj1xhT1TskfIGjVmP-6BA
19456,UC0ASolYU_Yh3yShLFQC0stg
19457,UCclr-qHPzQg1uQUyGt43A-Q
19458,UC3J-txytRWiRtNXrLS95eEw
19459,UCNZX1IbveXhEyk6p75AwFmA
19460,UCeK1BUmXAwAP8C0dYUz0J8A
19461,UC1VHC-igjMy1I2HmcZWn2qQ
19462,UCBbepj_v8ezdfS-HLYYHCYg
19463,UCVsWWvolwxp9UpGRFW0BNzg
19464,UCThkXgZ_Cj_inUk8oErEScA
19465,UCqrimRUsQ-hTI8ceDP9c3FQ
19466,UC6fDsiPZVz--d20x16XPS7Q
19467,UCvZaAVkCTYErykbSGtEBzZg
19468,UCxFAOJBymMwqen6G2m06_Nw
19469,UCEYVyaoYvYCjSVHRnuH4Heg
19470,UCI8EgY4rFkxq8RQy-gxxOeQ
19471,UCBye0pT9er9cH_sdjHYhjtw
19472,UCk_WR5MIR5jRrT7DTIybu7w
19473,UCtv_cLAfBg-EeRzjfpTSxhA
19474,UCSVnrEfc5poR7qGYAjXcINQ
19475,UCgYOIra7g34JoZsr8kOiL6w
19476,UCHPaTqSUEAzvPgDDttGAO6g
19477,UC7bodzp4Rxdt0nKpeF2ZP4Q
19478,UCqOuq-KIg8g1uWVH4oq78HA
19479,UCv1WtbrMDyW_hAefXNeUVkA
19480,UCl1ZPQUeO-yLmfs504jUDFQ
19481,UCOOii2c0C80Ems1fU3M4nuw
19482,UC1J_IpDmHSxur8g49R1en0A
19483,UCDpi86-drykZcnaDmR_4Yqw
19484,UCVO85p8OS0TS1b8Mfb0-AGA
19485,UCl4HcLhazRFSvJRb0lKTMEA
19486,UCK-Nc9jit9qqCu5DCmDEGbA
19487,UC6qgTxTeA24pz_OGNF1WjQA
19488,UCGUGchbd8MZXbG98XdLJ8GA
19489,UCMSZsZAccEOD8fG4f6oooww
19490,UCWw8MoSG0x3TQUnwINORPUQ
19491,UC4jNEWnAsZbyOoxL6pYFZxA
19492,UCCYyPjBATsUOdwpqrvr8z-Q
19493,UCfIskUK9cZYBLSYcffMZEOw
19494,UCd-kj8ShMRRDKrONtkjVRgg
19495,UCVaAzNag9RGQPV961pcOWKQ
19496,UCZH4EVUqljV-zkZEd0Ot7EQ
19497,UCix7HIJ74fUDlHDkAAcyRPA
19498,UCBINFWq52ShSgUFEoynfSwg
19499,UC-EefI8Bauj6VJ9NC5FM1ng
19500,UCLnps-hO2gM6_XwVzc5-13A
19501,UChMba1G0Jhpr_X4NxwTGvuw
19502,UCbn8RT2Mc-xDxP_bfvrAmHQ
19503,UCyhf83OuJ7JAf3LuDh3ECIw
19504,UCJDmETWrDzIXPrhL73cntDw
19505,UCsvUxxAVGPpxSjiREHvek3g
19506,UCGkCKnwFGg9NUZU0Ss_kWZA
19507,UCfa9Q-Aiak4f7r6zH2hWOKg
19508,UCG4GYofG6tDVWTY5JPOYbyg
19509,UC0ECEd2fCWZYtdW7Lj-hEEQ
19510,UC3qAosKbrFnQJvoPNrUUIrw
19511,UC42z6GH6Pql43cEVlhhKuHA
19512,UCPZdwmA2VvGF85CQd11gNzw
19513,UCwYoQzkFEi8kZoxr1q7BEwA
19514,UC1q9n6S7RuqwiGzMW0q7yLA
19515,UC7tzMP4pbsB3OoCiU7Br-aw
19516,UCZmaiRFLzaUmhy2sxRnm0Jw
19517,UCww7wZ5uMaN5zIeq3srIgjA
19518,UClLZPCFdMOuPSzww557x7eg
19519,UCK7Y3sNzAge1GdHDDb77Y9Q
19520,UCjPFfbNpjrK0J2spG5QwlYw
19521,UCc5JM1SV_KBRtlP7RGADiLA
19522,UCaoMXLt2ZZIa9ZRSduH6IAA
19523,UC7Z1LPN99B_pLUJv45WTgIQ
19524,UCPlzhpT0_e8KaHpIYVs8bNQ
19525,UCpIGk9nfzAobedmQ64_J8Fw
19526,UC8U8q0rPFMvDsD_DfYbG0mg
19527,UCk-y2jFouzjlzeS8htmZhyA
19528,UCQH6wfSOjGtK0ca8o39wDiA
19529,UCIiKOxz1lTH-DOSRLavnVJw
19530,UC64AyP3mOKPlJnhw0Jx3PUw
19531,UCiYTSI6QIT0zmpr9xcEsiug
19532,UCQAtgNZIARmboyDhS0i3V_w
19533,UCAgs3pFGzAbOaaZuQwspQgw
19534,UCqkF9hSj59249k2jzg7ghxQ
19535,UCoaROcJndkHEhSFN3XR31NA
19536,UChoBn5gMCIUuDN2dQsihJqg
19537,UCuHeVY3bLH1OdhhQ_KyJnUA
19538,UCjrZ1Pec6hJvaEG9qmbSG0A
19539,UC9GWuiXn917jdlFMTcmG9pA
19540,UClVivn2GfCaDn3-OyHiPMHQ
19541,UCvFPnNZL3pyPkCFulDNKoUg
19542,UCRK1bR5eBlauWmxVaKwWFHg
19543,UCGF6kjYMAlDut6JmhJXWpsA
19544,UCNP49xH_JCwxHIfKdN8dCQw
19545,UCZJr-W6Z40wfVnritqnp9kQ
19546,UCwc-4z3oQd7SNM2r_WFzrSQ
19547,UCNZOrs1QBt8cJnv9ud96qRA
19548,UCTZKt9Z9f0PqSGL6ntKjSVQ
19549,UCuJ62zuwmexaMeqaAYVVKaw
19550,UChSsQGUTz2M842NLh7A3idw
19551,UCByEL0zKMhUH7ri3J2pBNKQ
19552,UCz61mmaYlWaYQU2CPDbeNyg
19553,UCsC7PeMtJB-uN7bR6zgQyQw
19554,UCzjZhCufNMwyD5muPYK59kg
19555,UClXuiv36M1IbJu7etrUIK_g
19556,UCm604pc2CZjVxrsZqi4FHFA
19557,UCfiENRsTkmhl6tm5YOVyGbg
19558,UCVx9wD_53bjM21NLaa91FJw
19559,UCeONfStw8OrYUwD5Fd9gX7Q
19560,UC4uRlYEj3pADoyMEVKaiHWQ
19561,UCT3auabIiWx9cQ3vzEERCRg
19562,UCjH2j2ldjy-hxgxV2B2GLUQ
19563,UCkZxC93a0tzl4U-94vxZCBw
19564,UCRyxdrD1kqAAnzfWcxqeleg
19565,UCb8w3mDL97gtlqLXeoKRz5A
19566,UCg-IJGfgLRYsv1K1HQb7Z-g
19567,UCaYTy8zGio0_eXJGO1QZh-A
19568,UCP_oBOKm_U_XSucxKGYcTIw
19569,UCvl94_djTDXONDCcE9BtDjg
19570,UC3xzz9L0K_-D9lJ9RlDK7VQ
19571,UCFez3gfEHmDF8JB8X9VUZdQ
19572,UCbia4dbGk5XeCCzIuUpH3Vw
19573,UCQOV3s9o5zy00owttifg4Lg
19574,UCkU6unwFQ0DR8ttkIr2_98A
19575,UCICAIIfGnDTzGYaK0MqV5Zg
19576,UCbyQ5a6aEpdaADZbjaeuDng
19577,UCKllmvsd07qTECnWS3BSesQ
19578,UCglAuU-Mnp-Xzn3-lPJgZHA
19579,UCjK0lEUlWaUACSsLmzn6BZw
19580,UC94gxoM7DBKoWn5d_RGDY_g
19581,UCSgr98ehcK233NPo1LQb18w
19582,UCj1_NeBs8QwVAt1Nl1GRxeg
19583,UCtJ4bOQNqTzvM1TzEMP3XWQ
19584,UCkEdW7HESLCi3sK7DpD_CbQ
19585,UC3idICTgBlqM9gwc81t16aA
19586,UCLWxrEjSWJZcmxzogM5o9jQ
19587,UCdP7slgfdunQDg49YTSZOOg
19588,UCD1CiFFbKjJmjIyFSodcqlQ
19589,UCy-ax_H5ai3j-Ftj3dsuQ4Q
19590,UC4OvOBZ9G-03QX5yr-2mxsA
19591,UCsy_jkiMaMeN4QxZspz8HZg
19592,UCtoyj1NqYvcysnctzbe_-0g
19593,UCGThM-ZZBba1Zl9rU-XeR-A
19594,UCLzvgYNFRcssKUjZFi4W0_w
19595,UCwdEr_DVvYp6Maf-OTw7z_w
19596,UCAmQn0_dq7f2GzlePsBhAmg
19597,UCuxlPoBuPkS9F-Ps9j6EnIA
19598,UC9pO2YNforRbdwKOh09djKA
19599,UCzIA35-ey-2c6AvAXOUF3aA
19600,UCBtzPjLbq9jrXTnVOcUbnjA
19601,UCygOEOR5_gHlG_SIgk1b9mA
19602,UCL8O4uQBKMS8_K2xvCQ4Udg
19603,UC_kZz0L51jPOjqe8-6NwF5g
19604,UCzpSo_7uynC78g9m1YAwAiQ
19605,UCxrPzaf2B_l6NvnmIRp5EKg
19606,UCHCWdd13AXS3OiHvD6oGf0A
19607,UCKxGhtgwoBxdWdCw55MYJxA
